STNID;YEAR;VALUE1;VALUE2;VALUE3;VALUE4;VALUE5;VALUE6;VALUE7;VALUE8;VALUE9;VALUE10;VALUE11;VALUE12;_ID;_LATITUDE;_LONGITUDE;_ELEVATION;_STATE
USC00041606;1995;147;14;49;160;552;722;1079;801;750;141;252;218;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;1996;67;128;19;256;411;710;1172;1013;509;307;91;57;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;1997;-145;-125;68;247;651;716;989;1081;719;237;256;-252;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;1998;80;33;93;130;480;737;1098;1019;859;243;227;-276;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;1999;-166;-5;20;52;427;631;809;963;622;248;253;-164;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;2000;-17;130;0;273;551;820;911;880;704;253;-133;-123;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;2001;-262;-166;99;50;562;649;1062;942;734;286;156;6;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;2002;-242;-161;-137;209;371;789;1152;854;644;-22;-97;-2;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;2003;115;-191;152;172;467;886;1066;997;770;426;27;11;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;2004;-127;-46;144;188;465;847;1084;1053;579;249;-173;-88;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;2005;-158;-100;29;230;696;691;1135;902;497;299;-1;91;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;2006;0;-250;-174;128;568;961;1236;794;621;28;58;-129;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;2007;-487;-101;23;141;509;735;1302;885;548;170;-15;-231;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;2008;-279;-200;-143;-40;584;732;1056;947;700;261;58;-255;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;2009;-281;-119;-148;41;620;813;967;883;769;182;28;-207;USC00041606;41.1417;-123.1392;704.1;CA
USC00041606;2010;99;-3;-90;-23;330;737;1178;871;649;482;-28;140;USC00041606;41.1417;-123.1392;704.1;CA
USC00041614;1981;-440;-452;-206;177;426;808;1147;1154;731;62;-155;-156;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1982;-747;-499;-262;-174;329;779;1070;1100;513;-38;-591;-707;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1983;-408;-278;-70;-129;379;754;927;1123;598;121;-262;-597;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1984;-1001;-563;-183;-151;404;599;1247;1076;439;-217;-448;-1054;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1985;-1183;-968;-571;133;354;845;1351;839;442;-65;-905;-906;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1986;-219;-47;161;123;481;1122;1141;1342;442;170;-208;-620;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1987;-726;-383;-131;254;625;941;965;1169;722;318;-382;-762;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1988;-931;-582;-295;198;371;940;1352;1104;506;327;-199;-874;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1989;-1166;-994;10;285;331;949;1061;980;632;44;-458;-793;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1990;-540;-972;-219;423;332;794;1293;1083;722;98;-563;-1352;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1991;-895;-219;-248;-71;287;625;1294;1184;675;169;-233;-728;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1992;-730;-278;-142;247;645;989;1137;1092;614;198;-397;-903;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1993;-1138;-978;-42;59;572;709;853;950;562;170;-866;-609;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1994;-517;-633;-207;122;616;816;1452;1040;668;-108;-803;-1000;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1995;-318;-217;-221;-61;424;699;1148;988;742;19;-74;-264;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1996;-373;-344;-236;68;359;844;1369;1101;504;77;-128;-258;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1997;-564;-465;-149;-43;665;777;1105;1079;659;79;-119;-710;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1998;-203;-227;-173;5;283;776;1372;1217;804;9;-220;-849;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;1999;-577;-423;-258;-111;304;781;1097;972;581;46;-56;-704;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;2000;-417;-122;-253;106;500;888;1112;1096;434;-35;-549;-601;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;2001;-839;-655;-192;-143;590;840;1184;1143;658;216;-250;-377;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;2002;-482;-404;-401;47;305;836;1334;929;625;-96;-317;-324;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;2003;-89;-496;-141;-97;433;958;1441;1045;671;250;-460;-405;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;2004;-413;-271;15;83;446;902;1298;1083;510;123;-393;-505;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;2005;-620;-416;-171;5;545;661;1388;1139;414;112;-239;-332;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;2006;-304;-498;-358;89;590;1087;1436;990;548;17;-205;-611;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;2007;-980;-276;-67;92;562;888;1444;1151;512;-49;-281;-765;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;2008;-765;-545;-397;-190;447;736;1239;1088;525;106;-72;-801;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;2009;-533;-355;-343;-101;562;838;1259;1026;801;28;-341;-930;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041614;2010;-163;-302;-348;-170;93;797;1227;1009;650;415;-427;-287;USC00041614;41.5306;-120.1803;1408.5;CA
USC00041697;1981;23;-64;-110;326;571;1234;1323;1390;1121;332;228;72;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041697;1982;-424;-62;-227;101;605;842;1256;1254;795;399;-72;-198;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041697;1983;-120;-100;-78;-78;523;914;1016;1246;1072;599;43;-90;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041697;1984;25;-199;59;125;759;938;1491;1383;1158;240;-107;-287;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041697;1985;-190;-107;-285;430;555;1211;1456;1233;770;486;-131;-1;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041697;1986;205;61;238;221;643;1131;1222;1389;644;446;219;-37;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041697;1987;-267;-193;-104;404;667;1112;1052;1301;1010;811;69;-289;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041697;1988;-134;48;43;224;453;931;1476;1387;1040;769;60;-332;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041697;1989;-490;-402;42;490;492;1014;1321;1152;920;438;238;38;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041697;1990;-255;-412;1;372;547;895;1393;1224;983;614;155;-451;USC00041697;37.9747;-119.9161;1452.4;CA
USC00041697;1991;-129;148;-388;6;303;840;1402;1259;1225;809;282;-33;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1981;804;795;1096;1739;2027;2740;3036;2914;2439;1544;1127;730;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;1992;-113;93;74;498;922;984;1210;1424;1059;754;129;-360;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1982;510;871;1027;1400;1924;2346;2798;2788;2271;1432;913;548;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;1993;-328;-213;150;198;587;857;1186;1235;1066;726;152;-117;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1983;639;820;1061;1171;1818;2366;2816;2592;2516;1645;1067;642;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;1994;38;-285;159;261;587;1025;1443;1362;1024;470;-235;-140;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1984;656;750;1006;1371;2252;2494;2843;2733;2442;1448;835;571;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;1995;-37;162;-35;114;399;822;1213;1317;1130;737;483;79;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1985;553;664;933;1546;2004;2548;2932;2761;1911;1617;827;639;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;1996;33;20;48;257;658;1058;1495;1422;971;565;243;83;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1986;777;954;1231;1500;2014;2588;2710;2909;2010;1519;1063;575;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;1997;-47;-26;272;259;876;1008;1276;1309;1113;515;265;-98;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1987;504;734;866;1659;1957;2609;2647;2729;2213;1771;1015;370;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;1998;-74;-197;-45;64;251;812;1370;1417;1074;415;102;-187;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1988;511;768;982;1392;1918;2532;2987;2610;2172;1896;1015;559;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;1999;62;-156;-85;60;579;917;1318;1195;1188;870;388;42;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1989;486;705;1265;1733;2008;2486;2954;2726;2288;1581;1128;482;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;2000;2;-14;69;388;704;1177;1222;1386;1017;534;-5;137;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1990;476;616;1154;1609;1925;2561;2890;2672;2399;1643;1010;236;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;2001;-191;-208;140;60;1033;1122;1358;1471;1220;897;290;-142;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1991;457;946;745;1326;1696;2279;2753;2752;2351;1762;985;590;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;2002;-188;-18;-50;309;527;1137;1530;1319;1118;587;318;-115;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1992;541;929;1052;1505;2044;2384;2770;2814;2395;1716;828;391;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;2003;273;-52;124;-5;607;1166;1559;1287;1279;920;29;-74;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1993;594;755;1067;1411;1974;2279;2698;2682;2196;1596;692;444;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;2004;-131;-199;437;414;640;1116;1443;1378;1014;545;67;99;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1994;560;632;1257;1567;1931;2699;2916;2990;2469;1490;686;677;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;2005;-41;63;115;105;599;833;1566;1429;857;615;409;99;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1995;714;1077;1094;1398;1795;2307;2830;2922;2571;1623;1198;663;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;2006;-108;-9;-343;194;798;1236;1589;1253;1055;541;274;2;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1996;669;1067;1174;1610;2078;2552;3049;2946;2346;1658;1125;689;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;2007;-173;13;266;323;765;1104;1492;1422;992;552;472;-183;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1997;790;811;1223;1526;2331;2510;2736;2934;2521;1594;1053;608;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;2008;-199;-119;54;197;699;1073;1508;1523;1239;727;451;-133;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1998;649;737;1003;1165;1705;2257;2957;2919;2347;1610;958;617;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;2009;148;-117;-52;205;928;979;1514;1345;1302;475;286;-99;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;1999;743;838;1147;1298;1928;2454;2831;2814;2447;1687;1113;703;USW00023179;34.7675;-114.6189;271.3;CA
USC00041697;2010;19;-10;5;11;303;1043;1450;1246;1086;771;133;-12;USC00041697;37.9747;-119.9161;1452.4;CA
USW00023179;2000;831;960;1094;1718;2241;2709;2919;2935;2341;1681;740;710;USW00023179;34.7675;-114.6189;271.3;CA
USC00041700;1981;-495;-533;-356;-155;159;534;441;419;271;-145;-143;-251;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023179;2001;593;733;1175;1398;2286;2615;2826;2934;2561;1877;1246;479;USW00023179;34.7675;-114.6189;271.3;CA
USC00041700;1982;-1006;-634;-346;-436;31;400;527;473;287;-53;-466;-588;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023179;2002;565;761;950;1633;1958;2626;3096;2799;2457;1622;1161;627;USW00023179;34.7675;-114.6189;271.3;CA
USC00041700;1983;-565;-300;-170;-301;4;325;390;644;295;5;-189;-278;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023179;2003;940;870;1079;1374;2094;2585;3084;2920;2495;2074;915;586;USW00023179;34.7675;-114.6189;271.3;CA
USC00041700;1984;-739;-636;-264;-275;200;304;843;679;427;-87;-260;-669;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023179;2004;662;734;1563;1653;2171;2559;2924;2770;2265;1671;950;745;USW00023179;34.7675;-114.6189;271.3;CA
USC00041700;1985;-717;-737;-560;-161;66;727;893;519;237;-106;-591;-795;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023179;2005;805;915;1040;1358;2029;2463;2978;2759;2287;1782;1117;598;USW00023179;34.7675;-114.6189;271.3;CA
USC00041700;1986;-379;-285;-174;-94;151;619;703;571;213;-81;-411;-552;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023179;2006;633;841;888;1501;2194;2697;3087;2855;2301;1636;1083;544;USW00023179;34.7675;-114.6189;271.3;CA
USC00041700;1987;-882;-636;-366;-85;378;626;668;674;398;186;-187;-574;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023179;2007;435;843;1270;1615;2141;2543;2992;3045;2477;1659;1235;500;USW00023179;34.7675;-114.6189;271.3;CA
USC00041700;1988;-784;-736;-406;17;14;606;919;818;380;109;-169;-751;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023179;2008;541;707;1080;1506;1865;2540;3017;2870;2456;1723;1256;592;USW00023179;34.7675;-114.6189;271.3;CA
USC00041700;1989;-1073;-900;-183;-29;102;714;600;542;336;-78;-497;-758;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023179;2009;829;757;1013;1408;2355;2456;3053;2711;2510;1548;1074;527;USW00023179;34.7675;-114.6189;271.3;CA
USC00041700;1990;-735;-1102;-405;88;145;388;897;754;380;-104;-596;-1244;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023179;2010;720;888;989;1306;1796;2517;3093;2806;2341;1817;1020;850;USW00023179;34.7675;-114.6189;271.3;CA
USC00041700;1991;-789;-389;-487;-181;11;386;873;706;521;87;-275;-700;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1981;-57;123;397;558;1018;1790;1872;1998;1537;562;414;31;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;1992;-737;-265;-219;7;423;658;785;809;373;90;-402;-876;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1982;-234;38;338;495;1061;1246;1516;1824;1202;752;181;-89;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;1993;-1022;-629;-246;-118;286;478;645;640;305;187;-506;-656;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1983;-36;369;493;424;860;1398;1551;1785;1438;1011;445;114;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;1994;-621;-653;-331;-124;344;412;924;532;368;-142;-667;-747;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1984;29;-49;297;583;1153;1415;1771;1854;1458;611;229;-140;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;1995;-289;-548;-394;-225;161;476;741;621;499;4;-184;-381;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1985;-209;-83;142;525;1022;1602;1773;1618;1055;683;49;-187;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;1996;-438;-370;-331;-115;188;577;1033;774;305;20;-205;-264;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1986;67;394;585;627;1177;1545;1819;1941;1136;802;233;-200;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;1997;-428;-514;-287;-41;374;596;803;685;425;-55;-115;-543;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1987;-225;84;191;720;1166;1495;1380;1711;1281;1172;306;-165;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;1998;-301;-437;-351;-208;140;583;1082;827;565;-12;-231;-661;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1988;-258;92;197;583;1041;1346;1797;1884;1370;964;386;-211;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;1999;-483;-538;-431;-287;78;407;594;698;473;-6;-189;-621;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1989;-305;52;532;1083;1085;1517;1775;1648;1334;773;-18;-281;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;2000;-419;-248;-276;-14;250;660;699;708;356;36;-515;-485;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1990;-220;54;436;845;1017;1524;1769;1757;1432;903;93;-561;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;2001;-868;-649;-278;-302;370;559;824;796;544;229;-163;-297;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1991;-186;274;251;566;928;1377;1781;1772;1472;1104;140;-134;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;2002;-743;-570;-454;-144;102;571;1059;621;471;-122;-255;-335;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1992;-183;393;552;749;1273;1378;1619;1974;1405;1096;2;-256;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;2003;-224;-589;-223;-170;173;658;1141;710;562;183;-361;-268;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1993;-55;206;540;572;1126;1443;1835;1689;1280;1003;-15;-299;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;2004;-579;-477;-192;-150;220;579;907;875;427;157;-287;-483;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1994;-80;35;569;743;1026;1571;1914;2004;1330;775;-177;-113;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;2005;-523;-298;-203;-88;519;480;1120;809;313;58;-175;-417;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1995;191;432;452;576;982;1249;1657;1717;1412;858;411;71;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;2006;-372;-640;-515;-53;291;714;965;694;447;-29;-221;-530;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1996;-80;342;391;761;1241;1540;1877;1966;1290;761;442;158;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;2007;-828;-362;-267;-51;279;535;911;765;426;2;-218;-637;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1997;133;200;325;582;1384;1433;1698;1749;1382;717;442;-139;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;2008;-747;-709;-498;-296;248;413;834;906;441;13;-121;-626;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1998;-71;162;326;354;719;1169;1720;1836;1348;530;113;-291;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;2009;-632;-441;-379;-197;327;571;851;787;569;-9;-320;-684;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;1999;20;67;237;493;1062;1442;1752;1574;1412;862;320;-224;USW00023182;34.6294;-118.0836;769.3;CA
USC00041700;2010;-254;-360;-428;-233;-60;635;946;733;432;291;-347;-296;USC00041700;40.3033;-121.2422;1380.7;CA
USW00023182;2000;180;325;441;834;1202;1602;1672;1856;1220;781;-155;-143;USW00023182;34.6294;-118.0836;769.3;CA
USC00041715;1981;348;409;480;660;1144;1608;1385;1423;1349;677;665;416;USC00041715;39.6911;-121.8211;56.4;CA
USW00023182;2001;-105;155;599;569;1393;1681;1864;1907;1481;1046;478;-67;USW00023182;34.6294;-118.0836;769.3;CA
USC00041715;1982;-32;364;567;620;1078;1138;1326;1428;1335;779;457;224;USC00041715;39.6911;-121.8211;56.4;CA
USW00023182;2002;-199;28;251;783;1119;1376;1851;1830;1578;936;407;97;USW00023182;34.6294;-118.0836;769.3;CA
USC00041715;1983;261;562;715;608;1080;1331;1371;1569;1275;848;534;493;USC00041715;39.6911;-121.8211;56.4;CA
USW00023182;2003;253;228;482;561;1141;1555;2044;1853;1618;1068;144;-38;USW00023182;34.6294;-118.0836;769.3;CA
USC00041715;1984;225;165;607;747;1179;1331;1756;1508;1302;684;481;247;USC00041715;39.6911;-121.8211;56.4;CA
USW00023182;2004;-128;97;633;813;1185;1555;1907;1749;1393;866;164;-71;USW00023182;34.6294;-118.0836;769.3;CA
USC00041715;1985;-33;188;255;725;894;1230;1503;1177;1073;794;273;-303;USC00041715;39.6911;-121.8211;56.4;CA
USW00023182;2005;194;301;358;395;1009;1284;2025;1755;1129;827;299;-12;USW00023182;34.6294;-118.0836;769.3;CA
USC00041715;1986;299;591;665;712;1025;1267;1469;1451;994;761;341;75;USC00041715;39.6911;-121.8211;56.4;CA
USW00023182;2006;-66;-35;170;548;1169;1653;2175;1585;1265;711;336;-285;USW00023182;34.6294;-118.0836;769.3;CA
USC00041715;1987;-16;318;467;818;1259;1417;1365;1410;1147;949;482;172;USC00041715;39.6911;-121.8211;56.4;CA
USW00023182;2007;-392;228;531;870;1173;1579;1950;1952;1328;794;389;-145;USW00023182;34.6294;-118.0836;769.3;CA
USC00041715;1988;255;262;348;788;935;1381;1751;1422;1249;991;678;198;USC00041715;39.6911;-121.8211;56.4;CA
USW00023182;2008;-18;121;299;501;1041;1594;1985;2040;1517;788;470;-61;USW00023182;34.6294;-118.0836;769.3;CA
USC00041715;1989;-33;176;714;898;1063;1388;1506;1384;1198;797;359;68;USC00041715;39.6911;-121.8211;56.4;CA
USW00023182;2009;-49;172;215;536;1473;1459;2063;1815;1600;769;174;-75;USW00023182;34.6294;-118.0836;769.3;CA
USC00041715;1990;209;46;552;970;1068;1316;1747;1611;1301;802;224;-222;USC00041715;39.6911;-121.8211;56.4;CA
USW00023182;2010;156;288;282;458;926;1621;1992;1801;1383;1008;207;285;USW00023182;34.6294;-118.0836;769.3;CA
USC00041715;1991;-37;459;386;587;895;1205;1638;1291;1236;913;428;93;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;1992;140;703;716;933;1302;1388;1461;1496;1284;944;451;155;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;1993;148;318;767;734;1071;1220;1584;1416;1180;869;186;121;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;1994;149;231;549;689;1095;1298;1540;1253;1203;656;174;245;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;1995;639;562;537;670;1000;1327;1623;1402;1288;766;655;470;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;1996;386;570;531;756;1065;1405;1758;1548;1144;744;541;482;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;1997;381;299;533;721;1292;1508;1562;1512;1331;815;662;179;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;1998;557;524;541;719;956;1336;1645;1472;1423;666;473;-19;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;1999;138;284;397;652;921;1216;1315;1393;1270;794;624;-23;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;2000;320;558;491;794;1120;1447;1317;1391;1182;805;271;117;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;2001;35;263;618;562;1204;1411;1572;1403;1260;867;670;301;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;2002;104;357;266;776;969;1380;1480;1435;1264;699;446;277;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;2003;545;292;611;612;1108;1504;1776;1507;1377;969;413;421;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;2004;307;447;606;788;1080;1359;1584;1509;1238;838;340;238;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;2005;247;583;612;673;1180;1293;1771;1553;1066;808;458;438;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;2006;292;220;397;831;1206;1447;1808;1385;1131;709;567;42;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;2007;-130;370;549;706;1104;1363;1653;1511;1188;825;360;73;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;2008;139;322;384;517;1161;1283;1599;1528;1228;789;564;113;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;2009;76;290;442;620;1287;1316;1511;1479;1454;758;232;186;USC00041715;39.6911;-121.8211;56.4;CA
USC00041715;2010;421;438;430;583;940;1374;1438;1237;1272;920;331;501;USC00041715;39.6911;-121.8211;56.4;CA
USC00041758;1981;841;911;970;1262;1443;1706;1893;1897;1738;1269;1030;802;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1982;690;906;925;1049;1427;1502;1661;1776;1664;1242;921;582;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1983;762;886;1113;993;1314;1559;1709;1960;1953;1508;1086;863;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1984;793;695;950;1160;1346;1536;1912;1938;1961;1388;880;678;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1985;635;580;733;1112;1389;1531;1894;1779;1591;1430;939;720;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1986;918;938;1094;1113;1356;1644;1731;1839;1528;1374;987;738;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1987;617;801;936;1171;1473;1604;1620;1761;1662;1644;1004;562;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1988;715;820;962;1151;1313;1433;1833;1819;1681;1534;1015;738;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1989;583;822;979;1388;1379;1535;1764;1868;1582;1445;1080;775;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1990;672;597;1019;1328;1403;1652;1831;1875;1772;1438;972;640;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1991;766;928;881;1141;1257;1490;1686;1766;1690;1468;993;787;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1992;696;1004;1138;1420;1743;1668;1875;2022;1757;1520;914;600;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1993;855;957;1157;1245;1513;1663;1855;1845;1682;1446;1021;669;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1994;749;714;1102;1209;1333;1641;1808;1907;1772;1424;715;689;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1995;895;1170;1102;1120;1326;1504;1707;1793;1838;1503;1126;836;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1996;777;1035;1030;1228;1543;1659;1830;1928;1807;1336;1041;836;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1997;911;843;1133;1261;1656;1734;1773;1936;1991;1492;1144;689;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1998;808;936;1010;978;1320;1561;1766;1908;1837;1293;888;601;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;1999;725;710;876;969;1272;1447;1756;1726;1526;1318;991;618;USC00041758;32.64;-117.0858;17.1;CA
USC00041758;2000;770;924;924;1226;1488;1609;1757;1907;1719;1374;695;674;USC00041758;32.64;-117.0858;17.1;CA
